"file_name","Time","Character","Type.of.Roll","Total.Value","Natural.Value","Crit.","Damage","X..Kills","Notes","roll"
"46","2:11:00","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded",1
"46","2:11:47","Vex'ahlia","Attack","30","18",NA,NA,NA,"Lightning Arrow",1
"46","2:12:13","Vex'ahlia","Damage","18",NA,NA,"18 Lightning to LFE",NA,NA,1
"46","2:13:14","Vex'ahlia","Stealth","15","5",NA,NA,NA,NA,1
"46","2:18:29","Gern","Damage","16",NA,NA,"16 Lightning to FE3",NA,"Lightning Breath",1
"46","2:20:40","Gern","Performance","8","7",NA,NA,NA,NA,1
"46","2:20:40","Gern","Inspiration","2",NA,NA,NA,NA,NA,1
"46","2:22:17","Percy","Attack","Unknown","Unknown",NA,NA,NA,"Bad News misfire",1
"46","2:22:51","Percy","Attack","25","19",NA,NA,NA,"Pistol Sharpshooter",1
"46","2:23:03","Percy","Damage","22",NA,NA,"22 to FE3",NA,NA,1
"46","2:24:07","Scanlan","Damage","33",NA,NA,"33 Lightning to LFE and FE3",NA,"Lightning Bolt",1
"46","2:25:08","Scanlan","Healing","10",NA,NA,NA,NA,"Healing Word (2nd level) on Gern, Gern heals 10",1
"46","2:27:22","Keyleth","Damage","28",NA,NA,"88 (28+60) Cold to LFE and FE3","2","Tidal Wave",1
"46","2:29:40","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"46","2:29:40","Grog","Attack","14","4",NA,NA,NA,"Craven Edge Reckless Attack",1
"46","2:29:57","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"46","2:29:57","Grog","Attack","20","15",NA,NA,NA,"Craven Edge GWM Reckless Attack",1
"46","2:30:05","Grog","Damage","28",NA,NA,"28 to LS",NA,NA,1
"46","2:31:40","Vax'ildan","Attack","Nat20","20","Y",NA,NA,"Dagger Sneak Attack",1
"46","2:31:42","Vax'ildan","Attack","13","2",NA,NA,NA,"Dagger",1
"46","2:31:45","Vax'ildan","Attack","14","3",NA,NA,NA,"Dagger",1
"46","2:32:07","Vax'ildan","Damage","56",NA,NA,"56 to LS","1",NA,1
"46","2:36:31","Grog","Arcana","6","8",NA,NA,NA,NA,1
"46","2:37:49","Grog","Strength","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"46","2:37:49","Grog","Strength","22","19",NA,NA,NA,"With advantage",1
"46","2:28:14","Gern","Acrobatics","7","6",NA,"6 Fire to Gern",NA,NA,1
"46","2:41:15","Vax'ildan","Acrobatics","28","13",NA,NA,NA,NA,1
"46","2:41:33","Vax'ildan","Attack","30","19",NA,NA,NA,"Dagger",1
"46","2:41:33","Vax'ildan","Attack","27","16",NA,NA,NA,"Dagger",1
"46","2:41:38","Vax'ildan","Attack","29","18",NA,NA,NA,"Dagger",1
"46","2:42:09","Vax'ildan","Damage","10",NA,NA,"10 to Efreeti",NA,NA,1
"46","2:42:14","Vax'ildan","Damage","10",NA,NA,"10 to Efreeti",NA,NA,1
"46","1:42:15","Vax'ildan","Damage","7",NA,NA,"7 to Efreeti",NA,NA,1
"46","2:42:48","Vex'ahlia","Attack","31","19",NA,NA,NA,"Lightning Arrow",1
"46","2:43:04","Vex'ahlia","Damage","23",NA,NA,"23 Lightning to Efreeti",NA,NA,1
"46","2:45:53","Gern","Damage","76",NA,NA,"76 (36+40) to Efreeti",NA,"Disintegrate",1
"46","2:48:13","Percy","Attack","22","11",NA,NA,NA,"Pistol Trick Shot",1
"46","2:48:36","Percy","Damage","17",NA,NA,"17 to Efreeti",NA,NA,1
"46","2:49:09","Percy","Attack","31","20",NA,NA,NA,"Pistol",1
"46","2:49:16","Percy","Damage","16",NA,NA,"16 to Efreeti",NA,NA,1
"46","2:49:46","Percy","Attack","18","12",NA,NA,NA,"Pistol Sharpshooter",1
"46","2:49:55","Percy","Damage","28",NA,NA,"28 to Efreeti",NA,NA,1
"46","2:50:25","Percy","Attack","22","16",NA,NA,NA,"Pistol Sharpshooter",1
"46","2:50:34","Percy","Damage","27",NA,NA,"27 to Efreeti",NA,NA,1
"46","2:50:51","Percy","Attack","24","18",NA,NA,NA,"Pistol Sharpshooter",1
"46","2:50:55","Percy","Damage","21",NA,NA,"21 to Efreeti",NA,NA,1
"46","2:52:25","Scanlan","Damage","28",NA,NA,"28 Lightning to Efreeti","1","Lightning Bolt, HDYWTDT",1
"46","2:54:36","Vex'ahlia","Sleight of Hand","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"46","2:54:36","Vex'ahlia","Sleight of Hand","28","23",NA,NA,NA,"With disadvantage, 
Vex puts flying broom in Bag of Holding",1
"46","2:54:41","Gern","Perception","16","15",NA,NA,NA,NA,1
"46","2:55:19","Vex'ahlia","Deception","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"46","2:55:19","Vex'ahlia","Deception","18","10",NA,NA,NA,"With disadvantage",1
"46","2:55:27","Gern","Insight","13","12",NA,NA,NA,NA,1
"46","2:59:44","Gern","Arcana","19","11",NA,NA,NA,NA,1
"46","3:03:55","Keyleth","Nature","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"46","3:03:55","Keyleth","Nature","23","12",NA,NA,NA,"With advantage",1
"46","3:06:10","Vax'ildan","Acrobatics","25","10",NA,NA,NA,"Possible RT use",1
"46","3:06:53","Vax'ildan","Wisdom","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"46","3:06:53","Vax'ildan","Wisdom","13","11",NA,"11 (22/2) Fire to Vax'ildan",NA,"With advantage",1
"46","3:08:50","Keyleth","Healing","Unknown",NA,NA,NA,NA,"Cure Wounds (4th level) on Vax'ildan",1
"46","3:15:52","Vex'ahlia","Healing","20",NA,NA,NA,NA,"Cure Wounds (3rd level) on Gern, Gern heals 20",1
"46","3:16:36","Vex'ahlia","Investigation","18","16",NA,NA,NA,NA,1
"47","0:32:03","Trinket","Attack","23","15",NA,NA,NA,"Cannonball (Rolled by Matt)",1
"47","0:32:08","Trinket","Damage","7",NA,NA,"7 Bludgeoning to Grog",NA,"Rolled by Matt",1
"47","0:32:21","Grog","Strength Save","26","18",NA,NA,NA,NA,1
"47","0:38:33","Scanlan","Arcana","14","7",NA,NA,NA,NA,1
"47","0:39:14","Scanlan","Investigation","21","14",NA,NA,NA,NA,1
"47","0:42:49","Vex'ahlia","Dexterity","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"47","0:42:49","Vex'ahlia","Dexterity","20","10",NA,NA,NA,"With disadvantage",1
"47","1:05:08","Vex'ahlia","Dexterity","13","3",NA,NA,NA,NA,1
"47","1:05:31","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"47","1:05:31","Vex'ahlia","Attack","16","4",NA,NA,NA,"Arrow",1
"47","1:05:59","Vex'ahlia","Dexterity","13","3",NA,NA,NA,NA,1
"47","1:25:07","Keyleth","Intelligence","9","7",NA,NA,NA,NA,1
"47","1:32:46","Percy","Investigation","18","15",NA,NA,NA,NA,1
"47","1:32:49","Vex'ahlia","Investigation","16","14",NA,NA,NA,NA,1
"47","1:32:30","Grog","Perception","14","14",NA,NA,NA,NA,1
"47","1:34:32","Keyleth","Perception","16","5",NA,NA,NA,NA,1
"47","1:34:33","Percy","Perception","18","10",NA,NA,NA,NA,1
"47","1:34:34","Scanlan","Perception","3","3",NA,NA,NA,NA,1
"47","1:34:35","Vex'ahlia","Perception","31","18",NA,NA,NA,NA,1
"47","1:34:37","Vax'ildan","Perception","22","10",NA,NA,NA,"Possible RT use",1
"47","1:38:09","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"47","1:38:09","Vex'ahlia","Stealth","32","12",NA,NA,NA,"With Pass Without a Trace with advantage",1
"47","1:38:10","Vax'ildan","Stealth","35","10",NA,NA,NA,"With Pass Without a Trace, possible RT use",1
"47","1:38:14","Percy","Stealth","31","15",NA,NA,NA,"With Pass Without a Trace",1
"47","1:38:16","Scanlan","Stealth","29","17",NA,NA,NA,"With Pass Without a Trace",1
"47","1:38:17","Keyleth","Stealth","36","19",NA,NA,NA,"With Pass Without a Trace",1
"47","1:38:21","Grog","Stealth","28","13",NA,NA,NA,"With Pass Without a Trace",1
"47","1:46:25","Vex'ahlia","Perception","17","4",NA,NA,NA,NA,1
"47","1:53:33","Vax'ildan","Perception","28","16",NA,NA,NA,NA,1
"47","1:56:43","Percy","Insight","Unknown","Unknown",NA,NA,NA,NA,1
"47","1:56:58","Keyleth","Stealth","47","20",NA,NA,NA,"With PWaT and Hide in Plain Sight",1
"47","1:57:03","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"47","1:57:03","Vex'ahlia","Stealth","46","16",NA,NA,NA,"With PWaT and Hide in Plain Sight with advantage",1
"47","1:57:04","Percy","Stealth","43","17",NA,NA,NA,"With PWaT and Hide in Plain Sight",1
"47","1:57:05","Scanlan","Stealth","Unknown","Unknown",NA,NA,NA,"With PWaT and Hide in Plain Sight",1
"47","1:57:06","Vax'ildan","Stealth","Unknown","Unknown",NA,NA,NA,"With PWaT and Hide in Plain Sight",1
"47","2:28:00","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"47","2:28:00","Vex'ahlia","Stealth","39","19",NA,NA,NA,"With PWaT with advantage",1
"47","2:28:01","Vax'ildan","Stealth","42","17",NA,NA,NA,"With Pass Without a Trace",1
"47","2:28:02","Percy","Stealth","33","17",NA,NA,NA,"With Pass Without a Trace",1
"47","2:28:04","Keyleth","Stealth","24","7",NA,NA,NA,"With Pass Without a Trace",1
"47","2:34:20","Vex'ahlia","Perception","16","3",NA,NA,NA,NA,1
"47","2:36:36","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"47","2:36:36","Vex'ahlia","Stealth","39","19",NA,NA,NA,"With PWaT with advantage",1
"47","2:36:38","Keyleth","Stealth","32","15",NA,NA,NA,"With Pass Without a Trace",1
"47","2:36:40","Vax'ildan","Stealth","44","19",NA,NA,NA,"With Pass Without a Trace",1
"47","2:36:41","Percy","Stealth","26","10",NA,NA,NA,"With Pass Without a Trace",1
"47","2:39:59","Grog","Charisma Save","7","6",NA,NA,NA,NA,1
"47","2:41:04","Scanlan","Insight","7","7",NA,NA,NA,NA,1
"47","2:41:05","Grog","Deception","3","2",NA,NA,NA,NA,1
"47","2:41:52","Grog","Wisdom Save","16","16",NA,NA,NA,NA,1
"47","2:42:31","Grog","Charisma Save","19","18",NA,NA,NA,NA,1
"47","2:52:47","Scanlan","Charisma Save","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"47","2:52:47","Scanlan","Charisma Save","Nat20","20",NA,NA,NA,"With advantage",1
"47","2:48:09","Scanlan","Arcana","12","5",NA,NA,NA,NA,1
"48","0:16:01","Scanlan","Intelligence","Nat20","20",NA,NA,NA,NA,1
"48","0:18:09","Vax'ildan","Stealth","32","17",NA,NA,NA,NA,1
"48","0:18:10","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"48","0:18:10","Vex'ahlia","Stealth","18","8",NA,NA,NA,"With advantage",1
"48","0:20:08","Vax'ildan","Perception","22","10",NA,NA,NA,"Possible RT use",1
"48","0:20:09","Vex'ahlia","Perception","23","10",NA,NA,NA,NA,1
"48","0:24:50","Scanlan","Performance","20","6",NA,NA,NA,NA,1
"48","0:25:54","Grog","Persuasion","10","9",NA,NA,NA,NA,1
"48","0:49:42","Grog","Perception","9","9",NA,NA,NA,NA,1
"48","0:51:35","Vex'ahlia","Perception","23","10",NA,NA,NA,NA,1
"48","0:52:45","Vex'ahlia","Dexterity","Nat1","1",NA,NA,NA,NA,1
"48","0:53:58","Vex'ahlia","Acrobatics","25","10",NA,"9 Fall to Vex'ahlia",NA,NA,1
"48","0:58:26","Vex'ahlia","Insight","18","10",NA,NA,NA,"On Master Quall",1
"48","1:21:51","Pike","Insight","Nat20","20",NA,NA,NA,"On Vax'ildan",1
"48","1:38:15","Percy","Tinkering","14","3",NA,NA,NA,NA,1
"48","1:39:20","Vex'ahlia","Attack","28","16",NA,NA,NA,"Arrow against Chicken",1
"48","1:40:53","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","1:40:53","Vex'ahlia","Attack","Nat1","1","Y",NA,NA,"Arrow with disadvantage",1
"48","1:41:26","Scanlan","Dexterity Save","9","4",NA,NA,NA,NA,1
"48","1:41:43","Vex'ahlia","Damage","17",NA,NA,"17 to Scanlan",NA,NA,1
"48","1:42:58","Vex'ahlia","Healing","11",NA,NA,NA,NA,"Cure Wounds, Scanlan heals 11",1
"48","1:43:55","Pike","Healing","9",NA,NA,NA,NA,"Cure Wounds, Scanlan heals 9",1
"48","1:44:57","Pike","Strength","11","10",NA,NA,NA,NA,1
"48","1:45:13","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","1:45:13","Vex'ahlia","Attack","16","4",NA,NA,NA,"Arrow against Chickens",1
"48","1:51:41","Vex'ahlia","Perception","25","12",NA,NA,NA,"Disregarded due to advantage",1
"48","1:51:41","Vex'ahlia","Perception","29","16",NA,NA,NA,"With advantage",1
"48","1:51:47","Vax'ildan","Perception","Nat1","1",NA,NA,NA,NA,1
"48","1:51:52","Grog","Perception","2","2",NA,NA,NA,NA,1
"48","1:51:53","Keyleth","Perception","18","7",NA,NA,NA,NA,1
"48","1:51:14","Percy","Perception","15","7",NA,NA,NA,NA,1
"48","1:51:55","Scanlan","Perception","20","20",NA,NA,NA,"Unannounced Nat20?",1
"48","1:51:57","Pike","Perception","25","17",NA,NA,NA,NA,1
"48","1:55:56","Scanlan","Investigation","25","18",NA,NA,NA,NA,1
"48","1:56:01","Grog","Investigation","2","4",NA,NA,NA,NA,1
"48","1:56:09","Keyleth","Investigation","11","9",NA,NA,NA,NA,1
"48","1:56:12","Pike","Investigation","14","13",NA,NA,NA,NA,1
"48","1:56:46","Grog","Religion","Nat1","1",NA,NA,NA,NA,1
"48","1:56:50","Scanlan","Religion","12","8",NA,NA,NA,NA,1
"48","1:56:54","Keyleth","Religion","9","3",NA,NA,NA,NA,1
"48","1:56:57","Pike","Religion","15","10",NA,NA,NA,NA,1
"48","1:58:27","Scanlan","Investigation","18","11",NA,NA,NA,NA,1
"48","2:16:50","Keyleth","Nature","21","10",NA,NA,NA,NA,1
"48","2:16:53","Vex'ahlia","Perception","26","13",NA,NA,NA,NA,1
"48","2:19:00","Vex'ahlia","Initiative","22","15",NA,NA,NA,NA,1
"48","2:19:05","Vax'ildan","Initiative","18","13",NA,NA,NA,NA,1
"48","2:19:06","Scanlan","Initiative","19","17",NA,NA,NA,NA,1
"48","2:19:12","Percy","Initiative","13","5",NA,NA,NA,NA,1
"48","2:19:14","Grog","Initiative","11","9",NA,NA,NA,NA,1
"48","2:19:33","Keyleth","Initiative","9","7",NA,NA,NA,NA,1
"48","2:19:40","Pike","Initiative","8","8",NA,NA,NA,NA,1
"48","2:22:56","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:22:56","Vex'ahlia","Attack","18","6",NA,NA,NA,"Arrow through Blazing Bowstring with disadvantage",1
"48","2:23:22","Vex'ahlia","Damage","17",NA,NA,"17 to Basilisk 4",NA,NA,1
"48","2:23:28","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:23:28","Vex'ahlia","Attack","17","5",NA,NA,NA,"Arrow through Blazing Bowstring with disadvantage",1
"48","2:23:40","Vex'ahlia","Damage","15",NA,NA,"15 to B4",NA,NA,1
"48","2:26:30","Scanlan","Damage","25",NA,NA,"75 (25 Fire to B2-4)",NA,"Wand of Fireballs",1
"48","2:28:41","Vax'ildan","Constitution Save","16","16",NA,NA,NA,NA,1
"48","2:29:15","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"48","2:29:15","Vax'ildan","Attack","18","7",NA,NA,NA,"Sneak Attack Dagger with Sharpshooter with advantage",1
"48","2:29:20","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"48","2:29:20","Vax'ildan","Attack","14","3",NA,NA,NA,"Dagger with Sharpshooter with advantage",1
"48","2:29:25","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"48","2:29:25","Vax'ildan","Attack","27","16",NA,NA,NA,"Dagger with Sharpshooter with advantage",1
"48","2:29:58","Vax'ildan","Damage","49",NA,NA,"49 to B1",NA,NA,1
"48","2:30:13","Vax'ildan","Damage","19",NA,NA,"19 to B1","1",NA,1
"48","2:31:23","Percy","Constitution Save","21","14",NA,NA,NA,NA,1
"48","2:32:18","Percy","Attack","12","6",NA,NA,NA,"Pistol with Sharpshooter",1
"48","2:32:27","Percy","Attack","12","6",NA,NA,NA,"Pistol with Sharpshooter",1
"48","2:32:33","Percy","Attack","24","18",NA,NA,NA,"Pistol with Sharpshooter",1
"48","2:32:46","Percy","Damage","22",NA,NA,"22 to B4","1",NA,1
"48","2:34:06","Grog","Attack","9","4",NA,NA,NA,"Craven Edge GWM Reckless Attack 
(no adv. due to averted gaze)",1
"48","2:34:11","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Craven Edge GWM Reckless Attack 
(no adv. due to averted gaze)",1
"48","2:36:41","Keyleth","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:36:41","Keyleth","Attack","6","6",NA,NA,NA,"Disregarded due to rule misunderstanding",1
"48","2:36:47","Keyleth","Attack","3","3",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:36:47","Keyleth","Attack","2","2",NA,NA,NA,"Disregarded due to rule misunderstanding",1
"48","2:36:57","Keyleth","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:36:57","Keyleth","Attack","12",NA,NA,NA,NA,"Disregarded due to rule misunderstanding",1
"48","2:38:05","Keyleth","Attack","14","10",NA,NA,NA,"Claw Attack",1
"48","2:38:11","Keyleth","Attack","22","18",NA,NA,NA,"Claw Attack",1
"48","2:38:17","Keyleth","Attack","16","12",NA,NA,NA,"Tail Attack",1
"48","2:38:38","Keyleth","Damage","4",NA,NA,"4 to B2",NA,NA,1
"48","2:38:48","Keyleth","Damage","3",NA,NA,"3 to B2",NA,NA,1
"48","2:39:26","Keyleth","Damage","16",NA,NA,"8 (16/2) Poison to B2",NA,NA,1
"48","2:41:20","Pike","Attack","Nat20","20","Y",NA,NA,"Disregarded due to disadvantage",1
"48","2:41:20","Pike","Attack","13","5",NA,NA,NA,"Guiding Bolt with disadvantage",1
"48","2:41:50","Pike","Inspiration","7",NA,NA,NA,NA,NA,1
"48","2:42:06","Pike","Damage","17",NA,NA,"17 Radiant to B3",NA,NA,1
"48","2:43:59","Vex'ahlia","Attack","31","19",NA,NA,NA,"Arrow, No disadvantage due to Guiding Bolt",1
"48","2:44:07","Vex'ahlia","Damage","15",NA,NA,"15 to B3",NA,"Arrow Damage",1
"48","2:44:15","Vex'ahlia","Damage","3",NA,NA,"3 to B3",NA,"Hunter's Mark Damage",1
"48","2:44:28","Vex'ahlia","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:44:28","Vex'ahlia","Attack","19","7",NA,NA,NA,"Arrow with disadvantage",1
"48","2:44:38","Vex'ahlia","Damage","16",NA,NA,"16 to B3",NA,"Arrow Damage",1
"48","2:44:40","Vex'ahlia","Damage","2",NA,NA,"2 to B3","1","Hunter's Mark Damage",1
"48","2:46:00","Scanlan","Dexterity Save","7","2",NA,NA,NA,NA,1
"48","2:46:23","Scanlan","Damage","29",NA,NA,"15 (29/2) Fire to Scanlan",NA,"Wand of Fireballs",1
"48","2:48:25","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:48:25","Vax'ildan","Attack","21","10",NA,NA,NA,"Dagger with disadvantage",1
"48","2:48:30","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:48:30","Vax'ildan","Attack","19","8",NA,NA,NA,"Dagger with disadvantage",1
"48","2:48:34","Vax'ildan","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to disadvantage",1
"48","2:48:34","Vax'ildan","Attack","16","5",NA,NA,NA,"Dagger with disadvantage",1
"48","2:48:43","Vax'ildan","Damage","10",NA,NA,"10 to B2",NA,NA,1
"48","2:48:45","Vax'ildan","Damage","9",NA,NA,"9 to B2",NA,NA,1
"48","2:48:48","Vax'ildan","Damage","10",NA,NA,"10 to B2","1",NA,1
"48","2:49:15","Vex'ahlia","Perception","Nat1","1",NA,NA,NA,"Disregarded due to advantage",1
"48","2:49:15","Vex'ahlia","Perception","Nat1","1",NA,NA,NA,"With advantage",1
"48","2:49:39","Grog","Perception","16","16",NA,NA,NA,NA,1
"48","2:52:54","Grog","Constitution Save","22","12",NA,NA,NA,NA,1
"48","2:53:07","Grog","Attack","Nat20","20","Y",NA,NA,"Craven Edge GWM Reckless Attack 
(no adv. rolled due to Nat20)",1
"48","2:53:18","Grog","Attack","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"48","2:53:18","Grog","Attack","20","15",NA,NA,NA,"Craven Edge GWM Reckless Attack",1
"48","2:54:25","Grog","Damage","59",NA,NA,"59 to B5",NA,"(12x2+8 mod+10 GWM+17 Brutal Critical)",1
"48","2:55:07","Grog","Damage","30",NA,NA,"30 to B5","1","Grog gains +2 strength",1
"48","2:58:04","Scanlan","Perception","17","17",NA,NA,NA,NA,1
"48","2:58:05","Keyleth","Perception","14","3",NA,NA,NA,NA,1
"48","2:58:09","Vax'ildan","Perception","16","4",NA,NA,NA,NA,1
"48","2:58:10","Grog","Perception","19","19",NA,NA,NA,NA,1
"48","2:58:11","Vex'ahlia","Perception","25","12",NA,NA,NA,NA,1
"48","2:58:12","Percy","Perception","11","3",NA,NA,NA,NA,1
"48","2:58:16","Pike","Perception","16","8",NA,NA,NA,NA,1
"48","3:02:29","Vax'ildan","Investigation","26","23",NA,NA,NA,NA,1
"48","3:02:38","Vex'ahlia","Investigation","19","17",NA,NA,NA,NA,1
"48","3:09:09","Pike","Healing","29",NA,NA,NA,NA,"Cure Wounds (Level 5), Tyriok heals 29 points",1
"48","3:16:56","Scanlan","Charisma","20","15",NA,NA,NA,NA,1
"48","3:18:36","Vax'ildan","Stealth","31","16",NA,NA,NA,NA,1
"49","0:16:32","Vex'ahlia","Deception","25","17",NA,NA,NA,NA,1
"49","0:16:43","Vax'ildan","Persuasion","15","13",NA,NA,NA,NA,1
"49","0:18:42","Grog","Perception","10","10",NA,NA,NA,NA,1
"49","0:18:44","Vex'ahlia","Perception","Nat1","1",NA,NA,NA,NA,1
"49","0:18:45","Vax'ildan","Perception","22","10",NA,NA,NA,"Possible RT Use",1
"49","0:18:46","Keyleth","Perception","30","#REF!",NA,NA,NA,NA,1
"49","0:18:46","Percy","Perception","26","18",NA,NA,NA,NA,1
"49","0:18:47","Scanlan","Perception","3","3",NA,NA,NA,NA,1
"49","0:20:22","Keyleth","Stealth","22","5",NA,NA,NA,"With Pass Without a Trace",1
"49","0:20:23","Percy","Stealth","26","10",NA,NA,NA,"With Pass Without a Trace",1
"49","0:20:24","Scanlan","Stealth","15","3",NA,NA,NA,"With Pass Without a Trace",1
"49","0:20:25","Vax'ildan","Stealth","45","20",NA,NA,NA,"With Pass Without a Trace",1
"49","0:20:26","Vex'ahlia","Stealth","Unknown","Unknown",NA,NA,NA,"Disregarded due to advantage",1
"49","0:20:26","Vex'ahlia","Stealth","29","9",NA,NA,NA,"With Pass Without a Trace with advantage",1
"49","0:20:28","Grog","Stealth","26","14",NA,NA,NA,"With Pass Without a Trace",1
"49","0:40:57","Vax'ildan","Initiative","25","20",NA,NA,NA,NA,1
"49","0:40:57","Percy","Initiative","24","16",NA,NA,NA,NA,1
"49","0:41:00","Keyleth","Initiative","21","19",NA,NA,NA,NA,1
"49","0:41:09","Grog","Initiative","20","18",NA,NA,NA,NA,1
"49","0:41:13","Vex'ahlia","Initiative","16","9",NA,NA,NA,NA,1
"49","0:41:18","Pike","Initiative","Unknown","Unknown",NA,NA,NA,"Rolled by Matt",1
"49","0:41:21","Scanlan","Initiative","11","9",NA,NA,NA,NA,1
"49","0:42:30","Vax'ildan","Attack","21","10",NA,NA,NA,"Dagger",1
"49","0:43:05","Vax'ildan","Damage","29",NA,NA,"29 Piercing to Orog",NA,NA,1
"49","0:43:34","Vax'ildan","Stealth","30","15",NA,NA,NA,NA,1
"49","0:45:08","Percy","Attack","24","10",NA,NA,NA,"Bad News Trick Shot (Leg)",1
"49","0:45:37","Percy","Damage","15",NA,NA,"15 Piercing to Orog",NA,NA,1
"49","0:46:34","Percy","Attack","27","18",NA,NA,NA,"Bad News Sharpshooter",1
"49","0:46:57","Percy","Damage","33",NA,NA,"33 to Orc 1","1",NA,1
"49","0:49:04","Keyleth","Strength","17","15",NA,"Unknown Fall to Orc 2",NA,NA,1
"49","0:51:36","Vex'ahlia","Attack","18","6",NA,NA,NA,"Sneak Attack Arrow",1
"49","0:51:40","Vex'ahlia","Attack","30","18",NA,NA,NA,"Arrow",1
"49","0:51:55","Vex'ahlia","Damage","22",NA,NA,"22 to Orc 3",NA,NA,1
"49","0:52:09","Vex'ahlia","Damage","14",NA,NA,"14 to Orc 3",NA,NA,1
"49","0:52:40","Vex'ahlia","Stealth","36","16",NA,NA,NA,NA,1
"49","0:53:40","Pike","Attack","21","13",NA,NA,NA,"Guiding Bolt (rolled by Matt)",1
"49","0:53:50","Pike","Damage","15",NA,NA,"15 Radiant to Orc 4",NA,"Rolled by Matt",1
